GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US530330308021|530330308021|150|"Block Group 1, Census Tract 308.02, King County, Washington"|00|53|033|030802|1
15000US530330308022|530330308022|150|"Block Group 2, Census Tract 308.02, King County, Washington"|00|53|033|030802|2
15000US530330308023|530330308023|150|"Block Group 3, Census Tract 308.02, King County, Washington"|00|53|033|030802|3
15000US530330309011|530330309011|150|"Block Group 1, Census Tract 309.01, King County, Washington"|00|53|033|030901|1
15000US530330309012|530330309012|150|"Block Group 2, Census Tract 309.01, King County, Washington"|00|53|033|030901|2
15000US530330309023|530330309023|150|"Block Group 3, Census Tract 309.02, King County, Washington"|00|53|033|030902|3
15000US530330309024|530330309024|150|"Block Group 4, Census Tract 309.02, King County, Washington"|00|53|033|030902|4
15000US530330309025|530330309025|150|"Block Group 5, Census Tract 309.02, King County, Washington"|00|53|033|030902|5
15000US530330310001|530330310001|150|"Block Group 1, Census Tract 310, King County, Washington"|00|53|033|031000|1
15000US530330311001|530330311001|150|"Block Group 1, Census Tract 311, King County, Washington"|00|53|033|031100|1
15000US530330311002|530330311002|150|"Block Group 2, Census Tract 311, King County, Washington"|00|53|033|031100|2
15000US530330311003|530330311003|150|"Block Group 3, Census Tract 311, King County, Washington"|00|53|033|031100|3
15000US530330311004|530330311004|150|"Block Group 4, Census Tract 311, King County, Washington"|00|53|033|031100|4
15000US530330311005|530330311005|150|"Block Group 5, Census Tract 311, King County, Washington"|00|53|033|031100|5
15000US530330311006|530330311006|150|"Block Group 6, Census Tract 311, King County, Washington"|00|53|033|031100|6
15000US530330312021|530330312021|150|"Block Group 1, Census Tract 312.02, King County, Washington"|00|53|033|031202|1
15000US530330312022|530330312022|150|"Block Group 2, Census Tract 312.02, King County, Washington"|00|53|033|031202|2
15000US530330312023|530330312023|150|"Block Group 3, Census Tract 312.02, King County, Washington"|00|53|033|031202|3
15000US530330312024|530330312024|150|"Block Group 4, Census Tract 312.02, King County, Washington"|00|53|033|031202|4
15000US530330312025|530330312025|150|"Block Group 5, Census Tract 312.02, King County, Washington"|00|53|033|031202|5
15000US530330312041|530330312041|150|"Block Group 1, Census Tract 312.04, King County, Washington"|00|53|033|031204|1
15000US530330312042|530330312042|150|"Block Group 2, Census Tract 312.04, King County, Washington"|00|53|033|031204|2
15000US530330312043|530330312043|150|"Block Group 3, Census Tract 312.04, King County, Washington"|00|53|033|031204|3
15000US530330312044|530330312044|150|"Block Group 4, Census Tract 312.04, King County, Washington"|00|53|033|031204|4
15000US530330312045|530330312045|150|"Block Group 5, Census Tract 312.04, King County, Washington"|00|53|033|031204|5
15000US530330312046|530330312046|150|"Block Group 6, Census Tract 312.04, King County, Washington"|00|53|033|031204|6
