GEO_ID|GEO_ID2|SUMLEVEL|GEO_NAME|P001001
Geography Identifier|Geography Identifier|Geographic Summary Level|Geography|Total population: Total
15000US530330052003|530330052003|150|Block Group 3, Census Tract 52, King County, Washington|838
15000US530330052004|530330052004|150|Block Group 4, Census Tract 52, King County, Washington|1197
15000US530330052005|530330052005|150|Block Group 5, Census Tract 52, King County, Washington|1043
15000US530330053011|530330053011|150|Block Group 1, Census Tract 53.01, King County, Washington|5577
15000US530330053012|530330053012|150|Block Group 2, Census Tract 53.01, King County, Washington|781
15000US530330053013|530330053013|150|Block Group 3, Census Tract 53.01, King County, Washington|1170
15000US530330053014|530330053014|150|Block Group 4, Census Tract 53.01, King County, Washington|981
15000US530330053021|530330053021|150|Block Group 1, Census Tract 53.02, King County, Washington|357
15000US530330053022|530330053022|150|Block Group 2, Census Tract 53.02, King County, Washington|31
15000US530330053023|530330053023|150|Block Group 3, Census Tract 53.02, King County, Washington|2173
15000US530330054001|530330054001|150|Block Group 1, Census Tract 54, King County, Washington|993
15000US530330054002|530330054002|150|Block Group 2, Census Tract 54, King County, Washington|1017
15000US530330054003|530330054003|150|Block Group 3, Census Tract 54, King County, Washington|585
15000US530330054004|530330054004|150|Block Group 4, Census Tract 54, King County, Washington|893
15000US530330054005|530330054005|150|Block Group 5, Census Tract 54, King County, Washington|753
15000US530330056001|530330056001|150|Block Group 1, Census Tract 56, King County, Washington|925
15000US530330056002|530330056002|150|Block Group 2, Census Tract 56, King County, Washington|888
15000US530330056003|530330056003|150|Block Group 3, Census Tract 56, King County, Washington|784
15000US530330056004|530330056004|150|Block Group 4, Census Tract 56, King County, Washington|829
15000US530330056005|530330056005|150|Block Group 5, Census Tract 56, King County, Washington|930
15000US530330056006|530330056006|150|Block Group 6, Census Tract 56, King County, Washington|568
15000US530330056007|530330056007|150|Block Group 7, Census Tract 56, King County, Washington|595
15000US530330056008|530330056008|150|Block Group 8, Census Tract 56, King County, Washington|710
15000US530330057001|530330057001|150|Block Group 1, Census Tract 57, King County, Washington|761
15000US530330057002|530330057002|150|Block Group 2, Census Tract 57, King County, Washington|1400
15000US530330057003|530330057003|150|Block Group 3, Census Tract 57, King County, Washington|890
15000US530330057004|530330057004|150|Block Group 4, Census Tract 57, King County, Washington|540
