GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US110010041001|110010041001|150|"Block Group 1, Census Tract 41, District of Columbia, District of Columbia"|00|11|001|004100|1
15000US110010041003|110010041003|150|"Block Group 3, Census Tract 41, District of Columbia, District of Columbia"|00|11|001|004100|3
15000US110010042011|110010042011|150|"Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia"|00|11|001|004201|1
15000US110010042012|110010042012|150|"Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia"|00|11|001|004201|2
15000US110010042021|110010042021|150|"Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia"|00|11|001|004202|1
15000US110010043001|110010043001|150|"Block Group 1, Census Tract 43, District of Columbia, District of Columbia"|00|11|001|004300|1
15000US110010043002|110010043002|150|"Block Group 2, Census Tract 43, District of Columbia, District of Columbia"|00|11|001|004300|2
15000US110010044001|110010044001|150|"Block Group 1, Census Tract 44, District of Columbia, District of Columbia"|00|11|001|004400|1
15000US110010044002|110010044002|150|"Block Group 2, Census Tract 44, District of Columbia, District of Columbia"|00|11|001|004400|2
15000US110010046001|110010046001|150|"Block Group 1, Census Tract 46, District of Columbia, District of Columbia"|00|11|001|004600|1
15000US110010046002|110010046002|150|"Block Group 2, Census Tract 46, District of Columbia, District of Columbia"|00|11|001|004600|2
15000US110010046003|110010046003|150|"Block Group 3, Census Tract 46, District of Columbia, District of Columbia"|00|11|001|004600|3
15000US110010047001|110010047001|150|"Block Group 1, Census Tract 47, District of Columbia, District of Columbia"|00|11|001|004700|1
15000US110010047002|110010047002|150|"Block Group 2, Census Tract 47, District of Columbia, District of Columbia"|00|11|001|004700|2
15000US110010047003|110010047003|150|"Block Group 3, Census Tract 47, District of Columbia, District of Columbia"|00|11|001|004700|3
15000US110010048012|110010048012|150|"Block Group 2, Census Tract 48.01, District of Columbia, District of Columbia"|00|11|001|004801|2
15000US110010048013|110010048013|150|"Block Group 3, Census Tract 48.01, District of Columbia, District of Columbia"|00|11|001|004801|3
15000US110010048021|110010048021|150|"Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia"|00|11|001|004802|1
15000US110010048022|110010048022|150|"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia"|00|11|001|004802|2
15000US110010049011|110010049011|150|"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia"|00|11|001|004901|1
15000US110010049012|110010049012|150|"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia"|00|11|001|004901|2
15000US110010049021|110010049021|150|"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia"|00|11|001|004902|1
15000US110010049022|110010049022|150|"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia"|00|11|001|004902|2
15000US110010050001|110010050001|150|"Block Group 1, Census Tract 50, District of Columbia, District of Columbia"|00|11|001|005000|1
15000US110010050002|110010050002|150|"Block Group 2, Census Tract 50, District of Columbia, District of Columbia"|00|11|001|005000|2
15000US110010050003|110010050003|150|"Block Group 3, Census Tract 50, District of Columbia, District of Columbia"|00|11|001|005000|3
15000US110010050004|110010050004|150|"Block Group 4, Census Tract 50, District of Columbia, District of Columbia"|00|11|001|005000|4
15000US110010051001|110010051001|150|"Block Group 1, Census Tract 51, District of Columbia, District of Columbia"|00|11|001|005100|1
15000US110010052011|110010052011|150|"Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia"|00|11|001|005201|1
15000US110010052012|110010052012|150|"Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia"|00|11|001|005201|2
15000US110010052021|110010052021|150|"Block Group 1, Census Tract 52.02, District of Columbia, District of Columbia"|00|11|001|005202|1
15000US110010053011|110010053011|150|"Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia"|00|11|001|005301|1
15000US110010053012|110010053012|150|"Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia"|00|11|001|005301|2
15000US110010053021|110010053021|150|"Block Group 1, Census Tract 53.02, District of Columbia, District of Columbia"|00|11|001|005302|1
15000US110010054011|110010054011|150|"Block Group 1, Census Tract 54.01, District of Columbia, District of Columbia"|00|11|001|005401|1
15000US110010054021|110010054021|150|"Block Group 1, Census Tract 54.02, District of Columbia, District of Columbia"|00|11|001|005402|1
15000US110010055001|110010055001|150|"Block Group 1, Census Tract 55, District of Columbia, District of Columbia"|00|11|001|005500|1
15000US110010055002|110010055002|150|"Block Group 2, Census Tract 55, District of Columbia, District of Columbia"|00|11|001|005500|2
15000US110010055003|110010055003|150|"Block Group 3, Census Tract 55, District of Columbia, District of Columbia"|00|11|001|005500|3
15000US110010056001|110010056001|150|"Block Group 1, Census Tract 56, District of Columbia, District of Columbia"|00|11|001|005600|1
15000US110010056002|110010056002|150|"Block Group 2, Census Tract 56, District of Columbia, District of Columbia"|00|11|001|005600|2
15000US110010057011|110010057011|150|"Block Group 1, Census Tract 57.01, District of Columbia, District of Columbia"|00|11|001|005701|1
15000US110010057012|110010057012|150|"Block Group 2, Census Tract 57.01, District of Columbia, District of Columbia"|00|11|001|005701|2
15000US110010057015|110010057015|150|"Block Group 5, Census Tract 57.01, District of Columbia, District of Columbia"|00|11|001|005701|5
15000US110010057021|110010057021|150|"Block Group 1, Census Tract 57.02, District of Columbia, District of Columbia"|00|11|001|005702|1
15000US110010058001|110010058001|150|"Block Group 1, Census Tract 58, District of Columbia, District of Columbia"|00|11|001|005800|1
15000US110010059001|110010059001|150|"Block Group 1, Census Tract 59, District of Columbia, District of Columbia"|00|11|001|005900|1
15000US110010059002|110010059002|150|"Block Group 2, Census Tract 59, District of Columbia, District of Columbia"|00|11|001|005900|2
15000US110010060011|110010060011|150|"Block Group 1, Census Tract 60.01, District of Columbia, District of Columbia"|00|11|001|006001|1
15000US110010060021|110010060021|150|"Block Group 1, Census Tract 60.02, District of Columbia, District of Columbia"|00|11|001|006002|1
15000US110010061001|110010061001|150|"Block Group 1, Census Tract 61, District of Columbia, District of Columbia"|00|11|001|006100|1
15000US110010062011|110010062011|150|"Block Group 1, Census Tract 62.01, District of Columbia, District of Columbia"|00|11|001|006201|1
15000US110010062021|110010062021|150|"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia"|00|11|001|006202|1
15000US110010063011|110010063011|150|"Block Group 1, Census Tract 63.01, District of Columbia, District of Columbia"|00|11|001|006301|1
15000US110010063021|110010063021|150|"Block Group 1, Census Tract 63.02, District of Columbia, District of Columbia"|00|11|001|006302|1
15000US110010064001|110010064001|150|"Block Group 1, Census Tract 64, District of Columbia, District of Columbia"|00|11|001|006400|1
15000US110010064002|110010064002|150|"Block Group 2, Census Tract 64, District of Columbia, District of Columbia"|00|11|001|006400|2
15000US110010065001|110010065001|150|"Block Group 1, Census Tract 65, District of Columbia, District of Columbia"|00|11|001|006500|1
15000US110010065002|110010065002|150|"Block Group 2, Census Tract 65, District of Columbia, District of Columbia"|00|11|001|006500|2
15000US110010066001|110010066001|150|"Block Group 1, Census Tract 66, District of Columbia, District of Columbia"|00|11|001|006600|1
15000US110010067001|110010067001|150|"Block Group 1, Census Tract 67, District of Columbia, District of Columbia"|00|11|001|006700|1
15000US110010067002|110010067002|150|"Block Group 2, Census Tract 67, District of Columbia, District of Columbia"|00|11|001|006700|2
15000US110010067003|110010067003|150|"Block Group 3, Census Tract 67, District of Columbia, District of Columbia"|00|11|001|006700|3
15000US110010068011|110010068011|150|"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia"|00|11|001|006801|1
15000US110010068012|110010068012|150|"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia"|00|11|001|006801|2
15000US110010068021|110010068021|150|"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia"|00|11|001|006802|1
15000US110010068022|110010068022|150|"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia"|00|11|001|006802|2
