stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
47.6357231,,-122.342392,18320,,,,DEXTER AVE N & HOWE ST,0,21
47.699028,,-122.290703,24990,,,,35TH AVE NE & NE 97TH ST,0,21
47.6394691,,-122.325996,9200,,,,EASTLAKE AVE E & E LYNN ST,0,21
47.7512016,,-122.354416,75490,,,,DAYTON AVE N & N 167TH ST,0,18
47.7028999,,-122.327309,35322,,,,NORTHGATE TC,0,21
47.4830551,,-122.092186,54001,,,,LK KATHLEEN RD SE & SE 133RD PL,0,40
47.7232895,,-122.351791,43070,,,,N 130TH ST & EVANSTON AVE N,0,21
47.7613716,,-122.324074,81318,,,,5TH AVE NE & NE 183RD CT,0,18
47.7597618,,-122.324043,81316,,,,5TH AVE NE & NE 180TH ST,0,18
47.6185074,,-122.34787,2245,,,,DENNY WAY & CEDAR ST,0,21
47.7578621,,-122.32402,81314,,,,5TH AVE NE & NE 178TH ST,0,18
47.5698814,,-122.015854,81647,,,,SE KLAHANIE BLVD & 244TH PL SE,0,19
47.7147827,,-122.229568,69710,,,,84TH AVE NE & NE 128TH ST,0,19
47.575016,,-121.998955,81641,,,,KLAHANIE DR SE & 256TH AVE SE,0,19
47.5228043,,-122.315071,49740,,,,14TH AVE S & S HENDERSON ST,0,3
47.6195145,,-122.206963,70610,,,,100TH AVE NE & NE 10TH ST,0,19
47.4774323,,-122.314919,50060,,,,DES MOINES MEMORI DR S & S 140TH ST,0,24
47.4454079,,-122.327942,49210,,,,DES MOINES MEMORI DR S & S 176TH ST,0,24
47.63834,,-122.387787,31370,,,,THORNDYKE AVE W & W BOSTON ST,0,21
47.7377815,,-122.353256,75140,,,,DAYTON AVE N & N 150TH ST,0,18
47.7540627,,-122.351364,75141,,,,N 172ND ST & FREMONT AVE N,0,18
47.7541962,,-122.352844,75142,,,,N 172ND ST & DAYTON AVE N,0,18
47.7527657,,-122.350861,75143,,,,FREMONT AVE N & N 170TH ST,0,18
47.7504311,,-122.350807,75144,,,,FREMONT AVE N & N 167TH ST,0,18
47.750782,,-122.351028,75145,,,,FREMONT AVE N & N 167TH ST,0,18
47.5820427,,-122.15094,79878,,,,142ND PL SE & SE 32ND ST,0,19
47.5791359,,-122.155243,79874,,,,SE 36TH ST & 136TH PL SE,0,19
47.6796227,,-122.311905,38410,,,,15TH AVE NE & NE 70TH ST,0,21
47.5784492,,-122.152077,79876,,,,SE 36TH ST & 142ND PL NE,0,19
47.5774879,,-122.137131,79877,,,,SE 37TH ST & I-90,0,19
47.5771599,,-122.1381,79871,,,,SE 37TH ST & 150TH AVE SE,0,19
47.5794029,,-122.160645,79872,,,,SE 36TH ST & 132ND AVE SE,0,19
47.5812073,,-122.405556,32815,,,,ALKI AVE SW & 57TH AVE SW,0,21
47.6954346,,-122.210007,70510,,,,98TH AVE NE & FORBES CREEK DR,0,19
47.633709,,-122.364929,2790,,,,6TH AVE W & W GARFIELD ST,0,21
47.7003174,,-122.181679,70515,,,,NE 112TH ST & 120TH AVE NE,0,19
47.7005424,,-122.181267,70516,,,,120TH AVE NE & NE 112TH ST,0,19
47.2129135,,-122.083313,58650,,,,AUBURN-ENUMCLAW RD & 196TH AVE SE,0,40
47.6369667,,-122.376091,14110,,,,15TH AVE W & W NEWTON ST,0,21
47.6953239,,-122.401215,17950,,,,VIEW AVE NW & LOYAL AVE NW,0,21
47.2504768,,-122.118294,58870,,,,AUBURN-ENUMCLAW RD & SE 392ND ST,0,40
47.2499275,,-122.118118,58872,,,,AUBURN-ENUMCLAW RD & SE 392ND ST,0,40
47.6312408,,-122.117622,71390,,,,NE 24TH ST & 167TH AVE NE,0,19
47.5488777,,-122.231224,62990,,,,W MERCER WAY & TILLICUM LN,0,19
47.3724976,,-122.166283,62177,,,,SE 256TH ST & 132ND AVE SE,0,24
47.6456757,,-122.127159,68399,,,,159TH AVE NE & NE 40TH ST,0,19
47.6450882,,-122.132393,68398,,,,156TH AVE NE & NE 40TH ST,0,19
47.644928,,-122.126968,68397,,,,159TH AVE NE & NE 39TH ST,0,19
47.6427689,,-122.132202,68396,,,,156TH AVE NE & NE 36TH ST,0,19
47.6424446,,-122.129005,68395,,,,NE 36TH ST & NE 36TH WAY,0,19
47.6384621,,-122.132225,68393,,,,156TH AVE NE & NE 31ST ST,0,19
47.6372948,,-122.137009,68392,,,,152ND AVE NE & NE 31ST ST,0,19
47.6519585,,-122.132545,68391,,,,156TH AVE NE & NE 51ST ST,0,19
47.6310349,,-122.132462,68390,,,,156TH AVE NE & NE 24TH ST,0,19
47.3008804,,-122.313156,60620,,,,PACIFIC HWY S & S 336TH ST,0,24
47.5096931,,-122.270172,55250,,,,51ST AVE S & S RYAN ST,0,8
47.6357727,,-122.394386,20690,,,,CONDON WAY W & W HOWE ST,0,21
47.6647453,,-122.317505,9589,,,,ROOSEVELT WAY NE & NE 50TH ST,0,21
47.47369,,-122.218437,55929,,,,SW 7TH ST & HARDIE AVE SW,0,24
47.5430222,,-122.35482,36510,,,,16TH AVE SW & SW HOLLY ST,0,21
47.6484222,,-122.354561,18610,,,,NICKERSON ST & WARREN AVE N,0,21
47.6758537,,-122.28775,37930,,,,NE 65TH ST & 37TH AVE NE,0,21
47.5334625,,-122.347092,51910,,,,HIGHLAND PK WAY SW & SW PORTLAND ST,0,21
47.6017685,,-122.321053,27420,,,,YESLER WAY & BROADWAY AVE,0,21
47.3726158,,-122.206009,62198,,,,SE 256TH ST & 101ST AVE SE,0,24
47.5640373,,-122.287163,34910,,,,S GENESEE ST & 36TH AVE S,0,21
47.7302017,,-122.296616,38060,,,,30TH AVE NE & NE 140TH ST,0,21
47.5634842,,-122.227753,62660,,,,W MERCER WAY & SE 46TH ST,0,19
47.5653419,,-122.228065,62662,,,,W MERCER WAY & SE 45TH ST,0,19
47.3726387,,-122.201309,62196,,,,SE 256TH ST & KENT KANGLEY RD,0,24
47.5692596,,-122.22953,62666,,,,W MERCER WAY & EVERGREEN LN,0,19
47.5792465,,-122.121574,67010,,,,SE 34TH ST & 163RD PL SE,0,19
47.579422,,-122.15139,67013,,,,I-90 EXPWY RAMP & 141ST PL SE,0,19
47.5786438,,-122.128555,67012,,,,SE 35TH PL & SE EASTGATE WAY,0,19
47.3366661,,-122.050346,99447,,,,SE 296TH ST & 219TH AVE SE,0,40
47.3385391,,-122.053505,99446,,,,216TH AVE SE & SE 293RD PL,0,40
47.3522072,,-122.053574,99445,,,,216TH AVE SE & SE 278TH WAY,0,40
47.5795784,,-122.151337,67019,,,,I-90 EXPWY RAMP & 142ND PL SE,0,19
47.5786285,,-122.128265,67018,,,,SE 35TH PL & SE EASTGATE WAY,0,19
47.3264351,,-122.041237,99449,,,,224TH AVE SE & SE 307TH PL,0,40
47.3334923,,-122.045296,99448,,,,224TH AVE SE & SE 300TH ST,0,40
47.7139626,,-122.360985,27940,,,,3RD AVE NW & NW 117TH ST,0,21
47.7051506,,-122.355232,40038,,,,N 105TH ST & GREENWOOD AVE N,0,21
47.7051201,,-122.342598,40030,,,,N NORTHGATE WAY & INTERLAKE AVE N,0,21
47.7051239,,-122.345291,40032,,,,N 105TH ST & AURORA AVE N,0,21
47.6758499,,-122.276535,37880,,,,NE 65TH ST & 49TH AVE NE,0,21
47.7051392,,-122.350388,40035,,,,N 105TH ST & FREMONT AVE N,0,21
47.6302452,,-122.201744,68970,,,,BELLEVUE WAY NE & NE 22ND PL,0,19
47.329483,,-122.296852,85949,,,,S 304TH ST & 28TH AVE S,0,24
47.3310776,,-122.28656,85948,,,,37TH AVE S & S 302ND ST,0,24
47.3296165,,-122.296288,85947,,,,S 304TH ST & MILITARY RD S,0,24
47.3293381,,-122.286865,85946,,,,S 304TH ST & 37TH AVE S,0,24
47.329422,,-122.292099,85944,,,,S 304TH ST & 32ND AVE S,0,24
47.327179,,-122.292915,85942,,,,31ST AVE S & MILITARY RD S,0,24
47.5477371,,-122.316208,41740,,,,13TH AVE S & S BAILEY ST,0,21
47.5761147,,-122.408043,15640,,,,SW ADMIRAL WAY & 59TH AVE SW,0,21
47.6614532,,-122.342567,29540,,,,N 45TH ST & STONE WAY N,0,21
47.6581841,,-122.276779,29010,,,,48TH AVE NE & NE 41ST ST,0,21
47.4830437,,-122.217102,45340,,,,RAINIER AVE S & SW VICTORIA ST,0,24
47.7763557,,-122.261154,78510,,,,61ST PL NE & 62ND AVE NE,0,19
47.7734566,,-122.261452,78512,,,,61ST PL NE & NE 200TH ST,0,19
47.6486816,,-121.91362,78045,,,,SR 203 & W BIRD ST,0,40
47.7718086,,-122.262688,78514,,,,61ST PL NE & NE 197TH ST,0,19
47.7687263,,-122.264389,78516,,,,61ST AVE NE & NE 193RD PL,0,19
47.5199203,,-122.267807,8070,,,,RAINIER AVE S & 52ND AVE S,0,21
47.7665138,,-122.264351,78518,,,,61ST AVE NE & NE 190TH ST,0,19
47.5259705,,-122.269882,8100,,,,RAINIER AVE S & CLOVERDALE PL S,0,21
47.6016388,,-122.325958,1350,,,,YESLER WAY & 6TH AVE S,0,1
47.7191963,,-122.292862,9680,,,,NE 125TH ST & 33RD AVE NE,0,21
47.7335815,,-122.345192,6950,,,,AURORA AVE N & N 145TH ST,0,21
47.5717163,,-122.365318,15460,,,,SW SPOKANE ST & 26TH AVE SW,0,21
47.6672211,,-122.354317,6480,,,,PHINNEY AVE N & N 53RD ST,0,21
47.4845734,,-122.272011,59295,,,,INTERURBAN AVE S & 48TH AVE S,0,24
47.4843712,,-122.271973,59292,,,,INTERURBAN AVE S & 48TH AVE S,0,24
47.5757561,,-122.334305,15395,,,,1ST AVE S & S HANFORD ST,0,21
47.4859314,,-122.274635,59291,,,,INTERURBAN AVE S & S 133RD ST,0,24
47.3802414,,-122.263145,50720,,,,W MEEKER ST & RUSSELL RD,0,24
47.6327286,,-122.340698,26770,,,,WESTLAKE AVE N & GALER ST,0,21
47.3572731,,-122.30484,50725,,,,S STAR LK RD & S 272ND ST,0,24
47.3583183,,-122.291824,50724,,,,MILITARY RD S & S 272ND ST,0,24
47.3538399,,-122.299362,50727,,,,S STAR LK RD & S 276TH PL,0,24
47.3561325,,-122.302406,50726,,,,S STAR LK RD & S 272ND ST,0,24
47.7414207,,-122.312843,39332,,,,15TH AVE NE & NE 155TH ST,0,18
47.7447166,,-122.313087,39336,,,,15TH AVE NE & NE 160TH ST,0,18
47.7453957,,-122.312912,39334,,,,15TH AVE NE & NE 160TH ST,0,18
47.5549164,,-122.269653,34770,,,,S DAWSON ST & 51ST AVE S,0,21
47.569973,,-122.290924,8360,,,,RAINIER AVE S & 33RD AVE S,0,21
47.2890244,,-122.322746,61368,,,,S FED WAY P&R,0,24
47.5858994,,-122.196457,67900,,,,108TH AVE SE & SE 28TH ST,0,19
47.777607,,-122.33522,77392,,,,MERIDIAN AVE N & N 205TH ST,0,18
47.7773895,,-122.335411,77391,,,,MERIDIAN AVE N & N 205TH ST,0,18
47.3268166,,-122.293205,85924,,,,31ST AVE S & MILITARY RD S,0,24
47.6128426,,-122.3116,3180,,,,E UNION ST & 16TH AVE,0,21
47.7161903,,-122.360817,28760,,,,3RD AVE NW & NW 120TH ST,0,21
47.6088333,,-122.153412,70832,,,,140TH AVE SE & SE 1ST ST,0,19
47.6520042,,-122.39299,24430,,,,28TH AVE W & W RUFFNER ST,0,21
47.6135826,,-122.328445,11132,,,,PIKE ST & BOREN AVE,0,21
47.372364,,-122.17038,62254,,,,SE 256TH ST & 128TH AVE SE,0,24
47.4992409,,-122.377472,22450,,,,MARINE VIEW DR SW & SW OCEAN VIEW DR,0,21
47.5909348,,-122.140221,68888,,,,SE 22ND ST & 150TH AVE SE,0,19
47.3076096,,-122.376854,61500,,,,35TH AVE SW & SW 328TH PL,0,24
47.4815826,,-122.348213,51480,,,,AMBAUM BLVD SW & SW 136TH ST,0,24
47.6403961,,-122.165657,81492,,,,131ST AVE NE & NE 33RD ST,0,19
47.7360001,,-122.175529,81410,,,,124TH AVE NE & NE 149TH ST,0,19
47.6587143,,-122.326317,26340,,,,THACKERAY PL NE & NE 43RD ST,0,21
47.7339859,,-122.175667,81412,,,,124TH AVE NE & NE 146TH PL,0,19
47.6663017,,-122.312027,35790,,,,15TH AVE NE & NE 52ND ST,0,21
47.7309685,,-122.17572,81418,,,,124TH AVE NE & NE 144TH ST,0,19
47.5025902,,-122.305222,49820,,,,DES MOINES MEMORI DR S & S 112TH ST,0,24
47.6284828,,-122.312668,11390,,,,15TH AVE E & E PROSPECT ST,0,21
47.6162376,,-122.296265,43710,,,,MARTIN L KING JR WAY & E OLIVE ST,0,21
47.6127319,,-122.296303,43712,,,,MARTIN L KING JR WAY & E UNION ST,0,21
47.6310997,,-122.346367,4010,,,,TAYLOR AVE N & LEE ST,0,21
47.6098022,,-122.296333,43714,,,,MARTIN L KING JR WAY & E MARION ST,0,21
47.6076775,,-122.29641,43716,,,,MARTIN L KING JR WAY & E CHERRY ST,0,21
47.5588799,,-122.291878,55771,,,,MARTIN L KING JR WAY S & S EDMUNDS ST,0,21
47.560276,,-122.292885,55778,,,,ST LIGHT RAIL & S ALASKA ST,0,76
47.6363068,,-122.347229,3980,,,,5TH AVE N & NEWTON ST,0,21
47.4669914,,-122.281075,49350,,,,42ND AVE S & S 152ND ST,0,24
47.7349281,,-122.345016,75820,,,,AURORA AVE N & N 145TH ST,0,18
47.4741325,,-122.347519,52270,,,,AMBAUM BLVD SW & SW 144TH ST,0,24
47.5786285,,-122.150627,64953,,,,SE 36TH ST & 146TH AVE SE,0,19
47.7192459,,-122.301506,35420,,,,NE 125TH ST & 25TH AVE NE,0,21
47.4591064,,-122.212044,60366,,,,TALBOT RD S & S 23RD ST,0,24
47.4571724,,-122.2127,60367,,,,TALBOT RD S & S 26TH ST,0,24
47.6440849,,-122.143158,73250,,,,148TH AVE NE & NE 37TH PL,0,19
47.4443092,,-122.211334,60362,,,,TALBOT RD S & S 177TH ST,0,24
47.446846,,-122.210884,60363,,,,TALBOT RD S & S 37TH ST,0,24
47.4411774,,-122.213264,60360,,,,S 43RD ST & TALBOT RD S,0,24
47.4420204,,-122.212357,60361,,,,TALBOT RD S & S CARR RD,0,24
47.7226639,,-122.322929,23855,,,,ROOSEVELT WAY NE & 5TH AVE NE,0,21
47.72155,,-122.323471,23850,,,,5TH AVE NE & NE 127TH ST,0,21
47.698822,,-122.376678,14390,,,,15TH AVE NW & NW 96TH ST,0,21
47.553318,,-122.179085,65620,,,,119TH AVE SE & SE 54TH PL,0,19
47.6777954,,-122.327202,27160,,,,2ND AVE NE & WOODLAWN AVE NE,0,21
47.7466393,,-122.33474,16280,,,,MERIDIAN AVE N & N 163RD ST,0,18
47.6107025,,-122.340332,280,,,,2ND AVE & STEWART ST,0,1
47.5318069,,-122.280472,55590,,,,MARTIN L KING JR WAY S & S KENYON ST,0,21
47.5359497,,-122.280525,55592,,,,MARTIN L KING JR WAY S & S WEBSTER ST,0,21
47.6305199,,-122.201553,69360,,,,BELLEVUE WAY NE & NE 22ND PL,0,19
47.6425819,,-122.162292,81496,,,,NE 36TH ST & 134TH AVE NE,0,19
47.5624161,,-122.294647,56021,,,,MARTIN L KING JR WAY S & S COLUMBIAN WAY,0,21
47.7081223,,-122.290878,24950,,,,35TH AVE NE & NE 110TH ST,0,21
47.5352669,,-122.361137,36210,,,,DELRIDGE WAY SW & SW WEBSTER ST,0,21
47.6336021,,-122.322502,25450,,,,LKVIEW BLVD E & BOYLSTON AVE E,0,21
47.4563522,,-122.169327,60100,,,,SE 164TH ST & 128TH AVE SE,0,24
47.6773033,,-122.290413,25100,,,,35TH AVE NE & NE 68TH ST,0,21
47.718502,,-122.189423,85310,,,,NE 132ND ST & 114TH PL NE,0,19
47.6929436,,-122.101837,74154,,,,NE 104TH ST & 179TH AVE NE,0,19
47.6044464,,-122.170219,74155,,,,INTERNATIONAL SCH & 128TH AVE SE,0,19
47.7313271,,-122.174522,74150,,,,NE 144TH ST & 124TH AVE NE,0,19
47.6945381,,-122.103241,74151,,,,179TH AVE NE & NE 105TH ST,0,19
47.6929665,,-122.112869,74152,,,,NE 104TH ST & 170TH AVE NE,0,19
47.5766792,,-122.313477,42048,,,,15TH AVE S & S STEVENS ST,0,21
47.7438126,,-122.186279,82854,,,,I-405 & JUANITA WOODINVIL WAY NE,0,19
47.7227478,,-122.210762,82500,,,,NE 136TH ST & 98TH AVE NE,0,19
47.4022331,,-122.312958,49020,,,,S 223RD ST & 16TH AVE S,0,24
47.6409111,,-122.19445,74451,,,,NORTHUP WAY & NE 33RD PL,0,19
47.528038,,-122.376732,23030,,,,35TH AVE SW & SW THISTLE ST,0,21
47.4021149,,-122.316803,49025,,,,S 223RD ST & 13TH AVE S,0,24
47.5387993,,-122.320961,46030,,,,EAST MARGINAL WAY S & ELLIS AVE S,0,22
47.6437149,,-122.196472,74450,,,,S KIRKLAND P&R,0,19
47.2100945,,-121.989479,99275,,,,PORTER ST & KIBLER AVE,0,40
47.2139893,,-121.989532,99276,,,,PORTER ST & MCHUGH AVE,0,40
47.5919266,,-122.327477,99271,,,,SODO BUSWAY & S ROYAL BROUGHAM WAY,0,21
47.6361542,,-122.370247,2470,,,,10TH AVE W & W HOWE ST,0,21
47.5684128,,-121.880005,64285,,,,SR 202 & SR 203,0,40
47.6367683,,-122.190651,74446,,,,NORTHUP WAY & NE 30TH ST,0,19
47.5625648,,-121.865715,64287,,,,SR 202 & 356TH AVE SE,0,40
47.4964447,,-122.333824,48370,,,,1ST AVE S & SW 119TH ST,0,24
47.3815155,,-122.23378,57191,,,,W MEEKER ST & 1ST AVE S,0,24
47.4085655,,-122.196991,57190,,,,108TH AVE SE & SE 217TH ST,0,24
47.3752632,,-122.197144,57197,,,,109TH AVE SE & SE 256TH ST,0,24
47.3741722,,-122.197182,57196,,,,109TH AVE SE & SE 256TH ST,0,24
47.3707352,,-122.201981,57195,,,,ACCESS RD & 104TH AVE SE,0,24
47.3795776,,-122.196251,57199,,,,109TH AVE SE & SE 248TH ST,0,24
47.3778191,,-122.197075,57198,,,,109TH AVE SE & SE 256TH ST,0,24
47.5282173,,-122.374916,39930,,,,SW THISTLE ST & 34TH AVE SW,0,21
47.7229538,,-122.334282,16860,,,,MERIDIAN AVE N & N 130TH ST,0,21
47.3057365,,-122.227417,81100,,,,2ND ST SE & B ST SE,0,24
47.7417488,,-122.353127,75450,,,,DAYTON AVE N & N 155TH ST,0,18
47.6323738,,-122.343307,6300,,,,AURORA AVE N & GALER ST,0,21
47.6760597,,-122.366493,97238,,,,NW 65TH ST & DIVISION AVE NW,0,21
47.626503,,-122.326683,13390,,,,BELLEVUE AVE E & BELLEVUE PL E,0,21
47.5431442,,-122.047203,64582,,,,NW GILMAN BLVD & 7TH AVE NW,0,19
47.7255135,,-122.202293,70250,,,,JUANITA WOODINVIL WAY NE & NE 140TH ST,0,19
47.6649323,,-122.307106,10130,,,,NE 50TH ST & 19TH AVE NE,0,21
47.7729301,,-122.361145,70708,,,,3RD AVE NW & NW 198TH ST,0,18
47.5520554,,-122.059639,64583,,,,NW SAMMAMISH RD & 17TH AVE NW,0,19
47.4679451,,-122.233002,59843,,,,SW GRADY WAY & OAKESDALE AVE SW,0,24
47.7675323,,-122.361107,70704,,,,3RD AVE NW & NW 191ST ST,0,18
47.4730415,,-122.208771,59841,,,,SR 515 & S GRADY WY,0,24
47.7704239,,-122.361107,70706,,,,3RD AVE NW & NW 195TH ST,0,18
47.7716522,,-122.387978,70700,,,,NW 196TH ST & 24TH AVE NW,0,18
47.4691467,,-122.227264,59845,,,,SW GRADY WAY & RAYMOND AVE SW,0,24
47.7653656,,-122.361107,70702,,,,3RD AVE NW & NW RICHMOND BEACH RD,0,18
47.5716858,,-122.322655,40999,,,,AIRPT WAY S & S SPOKANE ST,0,21
47.5262146,,-122.227821,63100,,,,E MERCER WAY & 8400 BLOCK,0,19
47.6686172,,-122.363037,29220,,,,NW MARKET ST & 6TH AVE NW,0,21
47.5431938,,-122.046616,64586,,,,NW GILMAN BLVD & 7TH AVE NW,0,19
47.6681709,,-122.306381,10420,,,,20TH AVE NE & NE 54TH ST,0,21
47.6633568,,-122.35788,29223,,,,NW MARKET ST & NW 48TH ST,0,21
47.6620712,,-122.353638,29225,,,,N 46TH ST & PHINNEY AVE N,0,21
47.6620789,,-122.34977,29227,,,,N 46TH ST & FREMONT AVE N,0,21
47.5456123,,-122.398376,33060,,,,BEACH DR SW & ATLAS PL SW,0,21
47.6786652,,-122.398277,18860,,,,32ND AVE NW & NW 69TH ST,0,21
47.4859428,,-122.195488,54944,,,,SUNSET BLVD N & N 3RD ST,0,24
47.6941795,,-122.31749,82165,,,,ROOSEVELT WAY NE & NE 90TH ST,0,21
47.6312904,,-122.106926,71250,,,,NE 24TH ST & 175TH AVE NE,0,19
47.4608345,,-122.267754,80320,,,,53RD AVE S & KLICKITAT DR,0,24
47.5556221,,-122.019653,81607,,,,SE ISSAQUAH FALL CIT RD & 240TH AVE SE,0,40
47.4739761,,-122.267838,41247,,,,S 144TH ST & 53RD AVE S,0,24
47.7541008,,-122.019341,84041,,,,NE WOODINVILLE DUVAL RD & NE 172ND ST,0,40
47.7557411,,-122.149307,84040,,,,NE WOODINVILLE DUVAL RD & NE 178TH ST,0,19
47.6491432,,-122.339073,26901,,,,N 35TH ST & CARR PL N,0,21
47.687336,,-122.093704,71876,,,,AVONDALE RD NE & NE NOVELTY HILL RD,0,19
47.3000412,,-122.220749,80904,,,,9TH ST SE & F ST SE,0,24
47.2999191,,-122.217896,80907,,,,AUBURN SR CENTER & 9TH ST SE,0,24
47.6132851,,-122.33754,1630,,,,WESTLAKE AVE & OLIVE WAY,0,1
47.6100693,,-122.132149,68700,,,,156TH AVE NE & MAIN ST,0,19
47.4887009,,-122.307243,49970,,,,S 128TH ST & 20TH AVE S,0,24
47.4743385,,-122.286972,41131,,,,S 144TH ST & 37TH AVE S,0,24
47.5639038,,-122.322968,41020,,,,AIRPT WAY S & S INDUSTRIAL WAY,0,21
47.5862198,,-122.190872,84268,,,,S S BELLEVUE P&R,0,19
47.4960365,,-122.16433,45070,,,,UNION AVE NE & NE 8TH ST,0,24
47.5986481,,-122.192047,84260,,,,112TH AVE SE & SE 15TH ST,0,19
47.6379738,,-122.364876,2810,,,,6TH AVE W & W CROCKETT ST,0,21
47.6116905,,-122.1213,67220,,,,164TH AVE NE & NE 2ND ST,0,19
47.6614151,,-122.325386,29480,,,,NE 45TH ST & LATONA AVE NE,0,21
47.6082497,,-122.336166,565,,,,UNI ST TUNNEL STA,0,1
47.6077271,,-122.335686,566,,,,UNI ST TUNNEL STA,0,1
47.5917549,,-122.142899,68560,,,,148TH AVE SE & SE 22ND ST,0,19
47.3368912,,-122.219406,58468,,,,I ST NE & NE 32ND PL,0,24
47.3335266,,-122.219337,58469,,,,I ST NE & 30TH ST NE,0,24
47.368,,-122.149628,62272,,,,144TH AVE SE & SE 261ST ST,0,24
47.3687325,,-122.152336,62270,,,,SE 260TH ST & 142ND AVE SE,0,24
47.3591461,,-122.297218,47970,,,,I-5 & S 272ND ST,0,24
47.3578758,,-122.308334,47971,,,,S 272ND ST & PACIFIC HWY S,0,24
47.358429,,-122.294678,47972,,,,I-5 & S 272ND ST,0,24
47.3577461,,-122.294228,47973,,,,S 272ND ST & I-5,0,24
47.3578758,,-122.304268,47974,,,,S 272ND ST & S STAR LK RD,0,24
47.6905823,,-122.336761,5420,,,,N 85TH ST & WALLINGFORD AVE N,0,21
47.2896767,,-122.190956,58464,,,,22ND ST SE & DOGWOOD DR SE,0,24
47.301754,,-122.221252,58465,,,,F ST SE & 7TH ST SE,0,24
47.4559517,,-122.157654,59590,,,,SE FAIRWOOD BLVD & 138TH AVE SE,0,24
47.5793381,,-122.397331,15590,,,,SW ADMIRAL WAY & 51ST AVE SW,0,21
47.7226944,,-122.293404,76700,,,,LK CITY WAY NE & NE 130TH ST,0,21
47.5265198,,-122.317955,31680,,,,S CLOVERDALE ST & 12TH AVE S,0,3
47.5232353,,-122.269341,31135,,,,S HENDERSON ST & RAINIER AVE S,0,21
47.523243,,-122.272575,31134,,,,S HENDERSON ST & 48TH AVE S,0,21
47.5232315,,-122.268219,31137,,,,S HENDERSON ST & RAINIER AVE S,0,21
47.6262131,,-122.346382,4245,,,,VALLEY ST & TAYLOR AVE N,0,21
47.5226936,,-122.280823,31131,,,,CARKEEK DR S & 41ST AVE S,0,21
47.5170937,,-122.282318,31130,,,,CARKEEK DR S & 40TH AVE S,0,21
47.5232506,,-122.277878,31132,,,,S HENDERSON ST & MARTIN L KING JR WAY S,0,21
47.7024498,,-122.363785,28680,,,,NW 100TH PL & 7TH AVE NW,0,21
47.6044197,,-122.123474,72930,,,,LK HILLS BLVD & 163RD AVE SE,0,19
47.6763802,,-122.121712,73638,,,,SR 202 & NE 83RD ST,0,19
47.6175041,,-122.210175,72932,,,,NE 8TH ST & 98TH AVE NE,0,19
47.4027824,,-122.186485,85889,,,,SE 223RD DR & 116TH AVE SE,0,24
47.3772049,,-122.186668,85882,,,,116TH AVE SE & SE 251ST ST,0,24
47.3736305,,-122.186668,85880,,,,116TH AVE SE & SE 254TH PL,0,24
47.4021301,,-122.178909,85881,,,,SE 223RD DR & 122ND AVE SE,0,24
47.4509277,,-122.169823,60202_merged_41982012,,,,128TH AVE SE & SE 169TH PL,0,24
47.401886,,-122.182457,85887,,,,SE 223RD DR & 120TH AVE SE,0,24
47.3844833,,-122.186676,85884,,,,116TH AVE SE & SE 243RD PL,0,24
47.3747826,,-122.278122,50783,,,,REITH RD & S 253RD ST,0,24
47.6174927,,-122.217331,72940,,,,NE 8TH ST & 92ND AVE NE,0,19
47.680439,,-122.398293,18870,,,,32ND AVE NW & NW 71ST ST,0,21
47.6725197,,-122.2024,72230,,,,STATE ST & 4TH AVE S,0,19
47.476738,,-122.347641,51460,,,,AMBAUM BLVD SW & SW 142ND ST,0,24
47.5063057,,-122.304062,49810,,,,DES MOINES MEMORI DR S & S 108TH ST,0,24
47.5356178,,-122.392715,20190,,,,FAUNTLEROY WAY SW & SW WEBSTER ST,0,21
47.3224678,,-122.337311,61770,,,,SW 312TH ST & 2ND AVE SW,0,24
47.4505997,,-122.254501,59330,,,,ANDOVER PARK W & CORPORATE DR N,0,24
47.5811081,,-122.383972,15070,,,,SW ADMIRAL WAY & 41ST AVE SW,0,21
47.6756401,,-122.354248,6540,,,,PHINNEY AVE N & N 64TH ST,0,21
47.3924828,,-122.294815,48960,,,,PACIFIC HWY S & KENT DES MOINES RD,0,24
47.6777153,,-122.175842,73730,,,,124TH AVE NE & NE 80TH WAY,0,19
47.6752434,,-122.171539,73880,,,,NE 80TH ST & 126TH AVE NE,0,19
47.6850815,,-122.290443,25930,,,,35TH AVE NE & NE 77TH ST,0,21
47.5294914,,-122.036453,80484,,,,FRONT ST S & SE ANDREWS ST,0,19
47.7039146,,-122.194504,74700,,,,NE 116TH ST & 110TH AVE NE,0,19
47.7039299,,-122.189972,74702,,,,NE 116TH ST & 113TH PL NE,0,19
47.7039185,,-122.183029,74705,,,,NE 116TH ST & 120TH AVE NE,0,19
47.7039299,,-122.18676,74707,,,,NE 116TH ST & 115TH LN NE,0,19
47.5295067,,-122.036659,80486,,,,FRONT ST S & W SUNSET WAY,0,19
47.7580719,,-122.172485,76965,,,,NE 180TH ST & 126TH AVE NE,0,19
47.604084,,-122.289528,27280,,,,LK DELL AVE & 34TH AVE,0,21
47.7535172,,-122.171173,76960,,,,NE WOODINVILLE DR & 126TH PL NE,0,19
47.59272,,-122.317177,3570,,,,12TH AVE S & S JUDKINS ST,0,21
47.6044693,,-122.334618,340,,,,2ND AVE & MARION ST,0,1
47.6459961,,-122.122704,73089,,,,NE 40TH ST & 163RD AVE NE,0,19
